date,day_of_week,month,meal_type,item_name,item_category,quantity_made,quantity_sold,is_exam_week,is_holiday_nearby,is_weekend
2026-07-10,friday,7,dinner,puli rasam,south indian,484,75,0,0,0
2026-07-10,friday,7,dinner,pickle,condiment,516,186,0,0,0
2026-07-10,friday,7,dinner,tea,beverage,1050,502,0,0,0
2026-07-10,friday,7,dinner,coffee,beverage,630,186,0,0,0
2026-07-10,friday,7,dinner,milk,beverage,420,84,0,0,0
2026-07-11,saturday,7,breakfast,chole,veg curry,1798,1371,0,0,1
2026-07-11,saturday,7,breakfast,bhature,roti/rice,1851,1530,0,0,1
2026-07-11,saturday,7,breakfast,mix cutfruit salad,fruit,946,438,0,0,1
2026-07-11,saturday,7,breakfast,sprouts,healthy,800,287,0,0,1
2026-07-11,saturday,7,breakfast,bread,bread items,560,130,0,0,1
2026-07-11,saturday,7,breakfast,butter jam,bread items,560,130,0,0,1
2026-07-11,saturday,7,breakfast,tea,beverage,1050,534,0,0,1
2026-07-11,saturday,7,breakfast,coffee,beverage,630,185,0,0,1
2026-07-11,saturday,7,breakfast,milk,beverage,420,82,0,0,1
2026-07-11,saturday,7,lunch,corn palak,veg curry,1501,976,0,0,1
2026-07-11,saturday,7,lunch,ghee rice,roti/rice,1653,1217,0,0,1
2026-07-11,saturday,7,lunch,dal makhni,dal,1724,1286,0,0,1
2026-07-11,saturday,7,lunch,plain roti,roti/rice,1607,1116,0,0,1
2026-07-11,saturday,7,lunch,south indian plain rice,south indian,484,92,0,0,1
2026-07-11,saturday,7,lunch,potato kara portyal,south indian,484,76,0,0,1
2026-07-11,saturday,7,lunch,mix veg sambar,south indian,484,83,0,0,1
2026-07-11,saturday,7,lunch,rasam,south indian,484,79,0,0,1
2026-07-11,saturday,7,lunch,butter milk,beverage,1155,657,0,0,1
2026-07-11,saturday,7,lunch,pickle,condiment,649,214,0,0,1
2026-07-11,saturday,7,high tea,bread pakoda,snack,615,502,0,0,1
2026-07-11,saturday,7,high tea,red tomato chutney,condiment,631,334,0,0,1
2026-07-11,saturday,7,high tea,tea,beverage,1050,515,0,0,1
2026-07-11,saturday,7,high tea,coffee,beverage,630,188,0,0,1
2026-07-11,saturday,7,high tea,milk,beverage,420,80,0,0,1
2026-07-11,saturday,7,dinner,veg pulao,roti/rice,1384,946,0,0,1
2026-07-11,saturday,7,dinner,lahsun gravy,veg curry,1315,818,0,0,1
2026-07-11,saturday,7,dinner,dal makhani,dal,1695,1241,0,0,1
2026-07-11,saturday,7,dinner,plain roti,roti/rice,1674,1209,0,0,1
2026-07-11,saturday,7,dinner,thaur dal fry,south indian,484,79,0,0,1
2026-07-11,saturday,7,dinner,south indian plain rice,south indian,484,81,0,0,1
2026-07-11,saturday,7,dinner,parripu rasam,south indian,484,77,0,0,1
2026-07-11,saturday,7,dinner,pickle,condiment,575,216,0,0,1
2026-07-11,saturday,7,dinner,tea,beverage,1050,539,0,0,1
2026-07-11,saturday,7,dinner,coffee,beverage,630,187,0,0,1
2026-07-11,saturday,7,dinner,milk,beverage,420,85,0,0,1
2026-07-12,sunday,7,breakfast,masala dosa,south indian,484,111,0,0,1
2026-07-12,sunday,7,breakfast,mix veg dosa,south indian,484,102,0,0,1
2026-07-12,sunday,7,breakfast,sambhar,south indian,484,87,0,0,1
2026-07-12,sunday,7,breakfast,chutney,condiment,585,103,0,0,1
2026-07-12,sunday,7,breakfast,sprouts,healthy,819,312,0,0,1
2026-07-12,sunday,7,breakfast,banana,fruit,1237,674,0,0,1
2026-07-12,sunday,7,breakfast,boiled egg,non-veg,967,442,0,0,1
2026-07-12,sunday,7,breakfast,bread,bread items,560,147,0,0,1
2026-07-12,sunday,7,breakfast,butter jam,bread items,560,116,0,0,1
2026-07-12,sunday,7,breakfast,tea,beverage,1050,483,0,0,1
2026-07-12,sunday,7,breakfast,coffee,beverage,630,198,0,0,1
2026-07-12,sunday,7,breakfast,milk,beverage,420,82,0,0,1
2026-07-12,sunday,7,lunch,veg biryani,biryani,1801,1728,0,0,1
2026-07-12,sunday,7,lunch,chicken biryani,biryani,2000,1974,0,0,1
2026-07-12,sunday,7,lunch,butter paneer masala,veg curry,1697,1349,0,0,1
2026-07-12,sunday,7,lunch,dal kolhapuri,dal,1450,1027,0,0,1
2026-07-12,sunday,7,lunch,onion raita,dairy,1361,752,0,0,1
2026-07-12,sunday,7,lunch,plain roti,roti/rice,1533,1121,0,0,1
2026-07-12,sunday,7,lunch,pickle,condiment,627,221,0,0,1
2026-07-12,sunday,7,high tea,white sauce pasta,snack,741,684,0,0,1
2026-07-12,sunday,7,high tea,red sauce pasta,snack,809,653,0,0,1
2026-07-12,sunday,7,high tea,sauce chutney,condiment,659,357,0,0,1
2026-07-12,sunday,7,high tea,tea,beverage,1050,555,0,0,1
2026-07-12,sunday,7,high tea,coffee,beverage,630,174,0,0,1
2026-07-12,sunday,7,high tea,milk,beverage,420,84,0,0,1
2026-07-12,sunday,7,dinner,aloo white peas masala,veg curry,1487,911,0,0,1
2026-07-12,sunday,7,dinner,dal makhani,dal,1668,1166,0,0,1
2026-07-12,sunday,7,dinner,plain rice,roti/rice,1486,1048,0,0,1
2026-07-12,sunday,7,dinner,roti,roti/rice,1579,1254,0,0,1
2026-07-12,sunday,7,dinner,south indian plain rice,south indian,484,91,0,0,1
2026-07-12,sunday,7,dinner,bhindi portyal,south indian,484,74,0,0,1
2026-07-12,sunday,7,dinner,parripu rasam,south indian,484,74,0,0,1
2026-07-12,sunday,7,dinner,veg samba soup,south indian,484,81,0,0,1
2026-07-12,sunday,7,dinner,gulab jamun,dessert,423,423,0,0,1
2026-07-12,sunday,7,dinner,pickle,condiment,595,220,0,0,1
2026-07-12,sunday,7,dinner,tea,beverage,1050,549,0,0,1
2026-07-12,sunday,7,dinner,coffee,beverage,630,182,0,0,1
2026-07-12,sunday,7,dinner,milk,beverage,420,90,0,0,1
2026-07-13,monday,7,breakfast,idli,south indian,484,96,0,0,0
2026-07-13,monday,7,breakfast,vada,south indian,484,92,0,0,0
2026-07-13,monday,7,breakfast,sambhar,south indian,484,90,0,0,0
2026-07-13,monday,7,breakfast,chutney,condiment,654,93,0,0,0
2026-07-13,monday,7,breakfast,banana,fruit,1237,677,0,0,0
2026-07-13,monday,7,breakfast,bread,bread items,560,140,0,0,0
2026-07-13,monday,7,breakfast,butter jam,bread items,560,120,0,0,0
2026-07-13,monday,7,breakfast,tea,beverage,1050,528,0,0,0
2026-07-13,monday,7,breakfast,coffee,beverage,630,192,0,0,0
2026-07-13,monday,7,breakfast,milk,beverage,420,88,0,0,0
2026-07-13,monday,7,lunch,tawa roti,roti/rice,1680,1270,0,0,0
2026-07-13,monday,7,lunch,jeera aloo,veg curry,1475,999,0,0,0
2026-07-13,monday,7,lunch,dhal fry,dal,1578,1033,0,0,0
2026-07-13,monday,7,lunch,butter milk,beverage,1155,678,0,0,0
2026-07-13,monday,7,lunch,mix salad,salad,876,337,0,0,0
2026-07-13,monday,7,lunch,plain rice,roti/rice,1619,1104,0,0,0
2026-07-13,monday,7,lunch,more kuzhambu,south indian,484,83,0,0,0
2026-07-13,monday,7,lunch,raw banana portyal,south indian,484,67,0,0,0
2026-07-13,monday,7,lunch,pepper rasam,south indian,484,79,0,0,0
2026-07-13,monday,7,lunch,pickle,condiment,699,263,0,0,0
2026-07-13,monday,7,high tea,kachori,snack,570,401,0,0,0
2026-07-13,monday,7,high tea,tamarind chutney,condiment,699,371,0,0,0
2026-07-13,monday,7,high tea,tea,beverage,1050,562,0,0,0
2026-07-13,monday,7,high tea,coffee,beverage,630,198,0,0,0
2026-07-13,monday,7,high tea,milk,beverage,420,84,0,0,0
2026-07-13,monday,7,dinner,kadhai mix veg,veg curry,1267,769,0,0,0
2026-07-13,monday,7,dinner,egg gravy,non-veg,813,295,0,0,0
2026-07-13,monday,7,dinner,butter roti,roti/rice,1602,1141,0,0,0
2026-07-13,monday,7,dinner,multi grain kitchadi,roti/rice,971,429,0,0,0
2026-07-13,monday,7,dinner,veg portyal,south indian,484,77,0,0,0
2026-07-13,monday,7,dinner,plain rice,roti/rice,1576,1171,0,0,0
2026-07-13,monday,7,dinner,tomato rasam,south indian,484,84,0,0,0
2026-07-13,monday,7,dinner,rice kheer,dessert,484,449,0,0,0
2026-07-13,monday,7,dinner,tea,beverage,1050,545,0,0,0
2026-07-13,monday,7,dinner,coffee,beverage,630,198,0,0,0
2026-07-13,monday,7,dinner,milk,beverage,420,80,0,0,0
2026-07-13,monday,7,dinner,pickle,condiment,526,170,0,0,0
2026-07-14,tuesday,7,breakfast,poha,snack,1592,1237,0,0,0
2026-07-14,tuesday,7,breakfast,jalebi,dessert,509,412,0,0,0
2026-07-14,tuesday,7,breakfast,pongal,south indian,484,80,0,0,0
2026-07-14,tuesday,7,breakfast,chutney,condiment,585,86,0,0,0
2026-07-14,tuesday,7,breakfast,jeera aloo,veg curry,1247,721,0,0,0
2026-07-14,tuesday,7,breakfast,mix cutfruit salad,fruit,1014,442,0,0,0
2026-07-14,tuesday,7,breakfast,bread,bread items,560,144,0,0,0
2026-07-14,tuesday,7,breakfast,butter jam,bread items,560,115,0,0,0
2026-07-14,tuesday,7,breakfast,tea,beverage,1050,497,0,0,0
2026-07-14,tuesday,7,breakfast,coffee,beverage,630,181,0,0,0
2026-07-14,tuesday,7,breakfast,milk,beverage,420,83,0,0,0
2026-07-14,tuesday,7,lunch,white channa,veg curry,1563,1085,0,0,0
2026-07-14,tuesday,7,lunch,poori,roti/rice,1741,1297,0,0,0
2026-07-14,tuesday,7,lunch,mix dal,dal,1517,969,0,0,0
2026-07-14,tuesday,7,lunch,mix salad,salad,913,349,0,0,0
2026-07-14,tuesday,7,lunch,south indian plain rice,south indian,484,92,0,0,0
2026-07-14,tuesday,7,lunch,bottle gourd kuzhambu,south indian,484,69,0,0,0
2026-07-14,tuesday,7,lunch,tomato rasam,south indian,484,80,0,0,0
2026-07-14,tuesday,7,lunch,butter milk,beverage,1155,632,0,0,0
2026-07-14,tuesday,7,lunch,pickle,condiment,598,216,0,0,0
2026-07-14,tuesday,7,high tea,samosa,snack,514,444,0,0,0
2026-07-14,tuesday,7,high tea,aloo lader matter,snack,575,421,0,0,0
2026-07-14,tuesday,7,high tea,red sauce chutney,condiment,537,290,0,0,0
2026-07-14,tuesday,7,high tea,tea,beverage,1050,527,0,0,0
2026-07-14,tuesday,7,high tea,coffee,beverage,630,184,0,0,0
2026-07-14,tuesday,7,high tea,milk,beverage,420,89,0,0,0
2026-07-14,tuesday,7,dinner,butter roti,roti/rice,1628,1264,0,0,0
2026-07-14,tuesday,7,dinner,fresh custard,dessert,506,499,0,0,0
2026-07-14,tuesday,7,dinner,bhindi masala,veg curry,1351,786,0,0,0
2026-07-14,tuesday,7,dinner,dal tadka,dal,1472,1018,0,0,0
2026-07-14,tuesday,7,dinner,plain rice,roti/rice,1522,1049,0,0,0
2026-07-14,tuesday,7,dinner,pepper rasam,south indian,484,80,0,0,0
2026-07-14,tuesday,7,dinner,pickle,condiment,588,190,0,0,0
2026-07-14,tuesday,7,dinner,tea,beverage,1050,564,0,0,0
2026-07-14,tuesday,7,dinner,coffee,beverage,630,177,0,0,0
2026-07-14,tuesday,7,dinner,milk,beverage,420,89,0,0,0
2026-07-15,wednesday,7,breakfast,pav bhaji,snack,1765,1388,0,0,0
2026-07-15,wednesday,7,breakfast,upma,south indian,484,99,0,0,0
2026-07-15,wednesday,7,breakfast,chutney,condiment,663,92,0,0,0
2026-07-15,wednesday,7,breakfast,sprouts,healthy,806,293,0,0,0
2026-07-15,wednesday,7,breakfast,banana,fruit,1178,608,0,0,0
2026-07-15,wednesday,7,breakfast,boiled egg,non-veg,960,465,0,0,0
2026-07-15,wednesday,7,breakfast,bread,bread items,560,135,0,0,0
2026-07-15,wednesday,7,breakfast,butter jam,bread items,560,130,0,0,0
2026-07-15,wednesday,7,breakfast,tea,beverage,1050,558,0,0,0
2026-07-15,wednesday,7,breakfast,coffee,beverage,630,187,0,0,0
2026-07-15,wednesday,7,breakfast,milk,beverage,420,87,0,0,0
2026-07-15,wednesday,7,lunch,veg kofta,veg curry,1574,1125,0,0,0
2026-07-15,wednesday,7,lunch,dal tadka,dal,1551,1103,0,0,0
2026-07-15,wednesday,7,lunch,mutter pulao,roti/rice,1544,1151,0,0,0
2026-07-15,wednesday,7,lunch,roti,roti/rice,1665,1325,0,0,0
2026-07-15,wednesday,7,lunch,sweet boondi,dessert,518,478,0,0,0
2026-07-15,wednesday,7,lunch,mixed veg salad,salad,869,358,0,0,0
2026-07-15,wednesday,7,lunch,south indian plain rice,south indian,484,88,0,0,0
2026-07-15,wednesday,7,lunch,vegetable sambhar,south indian,484,83,0,0,0
2026-07-15,wednesday,7,lunch,pickle,condiment,501,178,0,0,0
2026-07-15,wednesday,7,high tea,cutlet,snack,526,408,0,0,0
2026-07-15,wednesday,7,high tea,red chilli sauce,condiment,615,350,0,0,0
2026-07-15,wednesday,7,high tea,tea,beverage,1050,558,0,0,0
2026-07-15,wednesday,7,high tea,coffee,beverage,630,177,0,0,0
2026-07-15,wednesday,7,high tea,milk,beverage,420,90,0,0,0
2026-07-15,wednesday,7,dinner,paneer masala,veg curry,1736,1372,0,0,0
2026-07-15,wednesday,7,dinner,kadai chicken masala,non-veg,894,381,0,0,0
2026-07-15,wednesday,7,dinner,plain dal,dal,1474,1010,0,0,0
2026-07-15,wednesday,7,dinner,butter roti,roti/rice,1666,1275,0,0,0
2026-07-15,wednesday,7,dinner,plain rice,roti/rice,1470,1035,0,0,0
2026-07-15,wednesday,7,dinner,vegi rasam,south indian,484,71,0,0,0
2026-07-15,wednesday,7,dinner,pickle,condiment,572,194,0,0,0
2026-07-15,wednesday,7,dinner,tea,beverage,1050,483,0,0,0
2026-07-15,wednesday,7,dinner,coffee,beverage,630,189,0,0,0
2026-07-15,wednesday,7,dinner,milk,beverage,420,78,0,0,0
2026-07-16,thursday,7,breakfast,aloo paratha,roti/rice,1756,1333,0,0,0
2026-07-16,thursday,7,breakfast,dahi,dairy,1423,877,0,0,0
2026-07-16,thursday,7,breakfast,banana,fruit,1233,637,0,0,0
2026-07-16,thursday,7,breakfast,boiled egg,non-veg,985,457,0,0,0
2026-07-16,thursday,7,breakfast,bread,bread items,560,140,0,0,0
2026-07-16,thursday,7,breakfast,butter jam,bread items,560,119,0,0,0
2026-07-16,thursday,7,breakfast,tea,beverage,1050,538,0,0,0
2026-07-16,thursday,7,breakfast,coffee,beverage,630,187,0,0,0
2026-07-16,thursday,7,breakfast,milk,beverage,420,77,0,0,0
2026-07-16,thursday,7,lunch,rajma,veg curry,1840,1563,0,0,0
2026-07-16,thursday,7,lunch,jeera rice,roti/rice,1659,1206,0,0,0
2026-07-16,thursday,7,lunch,roti,roti/rice,1599,1241,0,0,0
2026-07-16,thursday,7,lunch,seasonal veg,veg curry,1306,741,0,0,0
2026-07-16,thursday,7,lunch,onion,condiment,618,288,0,0,0
2026-07-16,thursday,7,lunch,mixed veg salad,salad,841,345,0,0,0
2026-07-16,thursday,7,lunch,veg sambar,south indian,484,77,0,0,0
2026-07-16,thursday,7,lunch,parripu rasam,south indian,484,69,0,0,0
2026-07-16,thursday,7,lunch,beetroot portyal,south indian,484,66,0,0,0
2026-07-16,thursday,7,lunch,pickle,condiment,677,241,0,0,0
2026-07-16,thursday,7,high tea,cho. noodles,snack,851,695,0,0,0
2026-07-16,thursday,7,high tea,fried idli,south indian,484,100,0,0,0
2026-07-16,thursday,7,high tea,coconut chutney,condiment,588,105,0,0,0
2026-07-16,thursday,7,high tea,tea,beverage,1050,558,0,0,0
2026-07-16,thursday,7,high tea,coffee,beverage,630,176,0,0,0
2026-07-16,thursday,7,high tea,milk,beverage,420,78,0,0,0
2026-07-16,thursday,7,dinner,egg gravy,non-veg,812,284,0,0,0
2026-07-16,thursday,7,dinner,green peas masala,veg curry,1342,829,0,0,0
2026-07-16,thursday,7,dinner,dal fry,dal,1535,1119,0,0,0
2026-07-16,thursday,7,dinner,jeera rice,roti/rice,1615,1161,0,0,0
2026-07-16,thursday,7,dinner,butter roti,roti/rice,1702,1210,0,0,0
2026-07-16,thursday,7,dinner,teej halwa,dessert,506,479,0,0,0
2026-07-16,thursday,7,dinner,pepper rasam,south indian,484,71,0,0,0
2026-07-16,thursday,7,dinner,pickle,condiment,534,201,0,0,0
2026-07-16,thursday,7,dinner,tea,beverage,1050,513,0,0,0
2026-07-16,thursday,7,dinner,coffee,beverage,630,194,0,0,0
2026-07-16,thursday,7,dinner,milk,beverage,420,86,0,0,0
2026-07-17,friday,7,breakfast,onion uthappam,south indian,484,104,0,0,0
2026-07-17,friday,7,breakfast,onion tomato chutney,condiment,650,118,0,0,0
2026-07-17,friday,7,breakfast,sprouts,healthy,866,307,0,0,0
2026-07-17,friday,7,breakfast,fruit salad,fruit,1059,535,0,0,0
2026-07-17,friday,7,breakfast,boiled egg,non-veg,991,419,0,0,0
2026-07-17,friday,7,breakfast,bread,bread items,560,140,0,0,0
2026-07-17,friday,7,breakfast,butter jam,bread items,560,131,0,0,0
2026-07-17,friday,7,breakfast,tea,beverage,1050,523,0,0,0
2026-07-17,friday,7,breakfast,coffee,beverage,630,187,0,0,0
2026-07-17,friday,7,breakfast,milk,beverage,420,81,0,0,0
2026-07-17,friday,7,lunch,kadi pakoda,veg curry,1601,1237,0,0,0
2026-07-17,friday,7,lunch,dal fry,dal,1507,999,0,0,0
2026-07-17,friday,7,lunch,plain rice,roti/rice,1611,1166,0,0,0
2026-07-17,friday,7,lunch,roti,roti/rice,1666,1230,0,0,0
2026-07-17,friday,7,lunch,mix salad,salad,847,352,0,0,0
2026-07-17,friday,7,lunch,south indian plain rice,south indian,484,84,0,0,0
2026-07-17,friday,7,lunch,brinjal kuzhambu,south indian,484,63,0,0,0
2026-07-17,friday,7,lunch,veg aviyal,south indian,484,71,0,0,0
2026-07-17,friday,7,lunch,pickle,condiment,555,186,0,0,0
2026-07-17,friday,7,high tea,vada pav,snack,455,395,0,0,0
2026-07-17,friday,7,high tea,green chutney,condiment,515,313,0,0,0
2026-07-17,friday,7,high tea,tea,beverage,1050,491,0,0,0
2026-07-17,friday,7,high tea,coffee,beverage,630,196,0,0,0
2026-07-17,friday,7,high tea,milk,beverage,420,82,0,0,0
2026-07-17,friday,7,dinner,tandoori butter chicken gravy,non-veg,932,378,0,0,0
2026-07-17,friday,7,dinner,kadai paneer,veg curry,1661,1261,0,0,0
2026-07-17,friday,7,dinner,dal tadka,dal,1508,1104,0,0,0
2026-07-17,friday,7,dinner,plain roti,roti/rice,1674,1256,0,0,0
2026-07-17,friday,7,dinner,plain rice,roti/rice,1574,1146,0,0,0
2026-07-17,friday,7,dinner,south indian plain rice,south indian,484,85,0,0,0
2026-07-17,friday,7,dinner,puli rasam,south indian,484,71,0,0,0
2026-07-17,friday,7,dinner,pickle,condiment,629,207,0,0,0
2026-07-17,friday,7,dinner,tea,beverage,1050,497,0,0,0
2026-07-17,friday,7,dinner,coffee,beverage,630,183,0,0,0
2026-07-17,friday,7,dinner,milk,beverage,420,86,0,0,0
2026-07-18,saturday,7,breakfast,chole,veg curry,1747,1378,0,0,1
2026-07-18,saturday,7,breakfast,bhature,roti/rice,1747,1496,0,0,1
2026-07-18,saturday,7,breakfast,mix cutfruit salad,fruit,1011,464,0,0,1
2026-07-18,saturday,7,breakfast,sprouts,healthy,866,304,0,0,1
2026-07-18,saturday,7,breakfast,bread,bread items,560,147,0,0,1
2026-07-18,saturday,7,breakfast,butter jam,bread items,560,128,0,0,1
2026-07-18,saturday,7,breakfast,tea,beverage,1050,523,0,0,1
2026-07-18,saturday,7,breakfast,coffee,beverage,630,185,0,0,1
2026-07-18,saturday,7,breakfast,milk,beverage,420,90,0,0,1
2026-07-18,saturday,7,lunch,corn palak,veg curry,1535,1118,0,0,1
2026-07-18,saturday,7,lunch,ghee rice,roti/rice,1517,1134,0,0,1
2026-07-18,saturday,7,lunch,dal makhni,dal,1680,1212,0,0,1
2026-07-18,saturday,7,lunch,plain roti,roti/rice,1698,1353,0,0,1
2026-07-18,saturday,7,lunch,south indian plain rice,south indian,484,91,0,0,1
2026-07-18,saturday,7,lunch,potato kara portyal,south indian,484,73,0,0,1
2026-07-18,saturday,7,lunch,mix veg sambar,south indian,484,83,0,0,1
2026-07-18,saturday,7,lunch,rasam,south indian,484,72,0,0,1
2026-07-18,saturday,7,lunch,butter milk,beverage,1155,651,0,0,1
2026-07-18,saturday,7,lunch,pickle,condiment,572,196,0,0,1
2026-07-18,saturday,7,high tea,bread pakoda,snack,502,392,0,0,1
2026-07-18,saturday,7,high tea,red tomato chutney,condiment,567,313,0,0,1
2026-07-18,saturday,7,high tea,tea,beverage,1050,558,0,0,1
2026-07-18,saturday,7,high tea,coffee,beverage,630,175,0,0,1
2026-07-18,saturday,7,high tea,milk,beverage,420,80,0,0,1
2026-07-18,saturday,7,dinner,veg pulao,roti/rice,1379,879,0,0,1
2026-07-18,saturday,7,dinner,lahsun gravy,veg curry,1317,829,0,0,1
2026-07-18,saturday,7,dinner,dal makhani,dal,1614,1118,0,0,1
2026-07-18,saturday,7,dinner,plain roti,roti/rice,1705,1331,0,0,1
2026-07-18,saturday,7,dinner,thaur dal fry,south indian,484,75,0,0,1
2026-07-18,saturday,7,dinner,south indian plain rice,south indian,484,91,0,0,1
2026-07-18,saturday,7,dinner,parripu rasam,south indian,484,76,0,0,1
2026-07-18,saturday,7,dinner,pickle,condiment,640,235,0,0,1
2026-07-18,saturday,7,dinner,tea,beverage,1050,553,0,0,1
2026-07-18,saturday,7,dinner,coffee,beverage,630,198,0,0,1
2026-07-18,saturday,7,dinner,milk,beverage,420,83,0,0,1
2026-07-19,sunday,7,breakfast,masala dosa,south indian,484,101,0,0,1
2026-07-19,sunday,7,breakfast,mix veg dosa,south indian,484,90,0,0,1
2026-07-19,sunday,7,breakfast,sambhar,south indian,484,88,0,0,1
2026-07-19,sunday,7,breakfast,chutney,condiment,538,87,0,0,1
2026-07-19,sunday,7,breakfast,sprouts,healthy,821,299,0,0,1
2026-07-19,sunday,7,breakfast,banana,fruit,1182,598,0,0,1
2026-07-19,sunday,7,breakfast,boiled egg,non-veg,959,414,0,0,1
2026-07-19,sunday,7,breakfast,bread,bread items,560,131,0,0,1
2026-07-19,sunday,7,breakfast,butter jam,bread items,560,116,0,0,1
2026-07-19,sunday,7,breakfast,tea,beverage,1050,538,0,0,1
2026-07-19,sunday,7,breakfast,coffee,beverage,630,180,0,0,1
2026-07-19,sunday,7,breakfast,milk,beverage,420,86,0,0,1
2026-07-19,sunday,7,lunch,veg biryani,biryani,1760,1552,0,0,1
2026-07-19,sunday,7,lunch,chicken biryani,biryani,1855,1745,0,0,1
2026-07-19,sunday,7,lunch,butter paneer masala,veg curry,1715,1328,0,0,1
2026-07-19,sunday,7,lunch,dal kolhapuri,dal,1480,976,0,0,1
2026-07-19,sunday,7,lunch,onion raita,dairy,1323,740,0,0,1
2026-07-19,sunday,7,lunch,plain roti,roti/rice,1568,1154,0,0,1
2026-07-19,sunday,7,lunch,pickle,condiment,687,233,0,0,1
2026-07-19,sunday,7,high tea,white sauce pasta,snack,801,712,0,0,1
2026-07-19,sunday,7,high tea,red sauce pasta,snack,812,636,0,0,1
2026-07-19,sunday,7,high tea,sauce chutney,condiment,583,318,0,0,1
2026-07-19,sunday,7,high tea,tea,beverage,1050,526,0,0,1
2026-07-19,sunday,7,high tea,coffee,beverage,630,187,0,0,1
2026-07-19,sunday,7,high tea,milk,beverage,420,87,0,0,1
2026-07-19,sunday,7,dinner,aloo white peas masala,veg curry,1372,904,0,0,1
2026-07-19,sunday,7,dinner,dal makhani,dal,1598,1207,0,0,1
2026-07-19,sunday,7,dinner,plain rice,roti/rice,1593,1116,0,0,1
2026-07-19,sunday,7,dinner,roti,roti/rice,1629,1207,0,0,1
2026-07-19,sunday,7,dinner,south indian plain rice,south indian,484,93,0,0,1
2026-07-19,sunday,7,dinner,bhindi portyal,south indian,484,72,0,0,1
2026-07-19,sunday,7,dinner,parripu rasam,south indian,484,70,0,0,1
2026-07-19,sunday,7,dinner,veg samba soup,south indian,484,73,0,0,1
2026-07-19,sunday,7,dinner,gulab jamun,dessert,492,492,0,0,1
2026-07-19,sunday,7,dinner,pickle,condiment,505,177,0,0,1
2026-07-19,sunday,7,dinner,tea,beverage,1050,520,0,0,1
2026-07-19,sunday,7,dinner,coffee,beverage,630,184,0,0,1
2026-07-19,sunday,7,dinner,milk,beverage,420,89,0,0,1
2026-07-20,monday,7,breakfast,idli,south indian,484,101,0,0,0
2026-07-20,monday,7,breakfast,vada,south indian,484,83,0,0,0
2026-07-20,monday,7,breakfast,sambhar,south indian,484,80,0,0,0
2026-07-20,monday,7,breakfast,chutney,condiment,597,87,0,0,0
2026-07-20,monday,7,breakfast,banana,fruit,1252,725,0,0,0
2026-07-20,monday,7,breakfast,bread,bread items,560,148,0,0,0
2026-07-20,monday,7,breakfast,butter jam,bread items,560,126,0,0,0
2026-07-20,monday,7,breakfast,tea,beverage,1050,552,0,0,0
2026-07-20,monday,7,breakfast,coffee,beverage,630,196,0,0,0
2026-07-20,monday,7,breakfast,milk,beverage,420,87,0,0,0
2026-07-20,monday,7,lunch,tawa roti,roti/rice,1646,1288,0,0,0
2026-07-20,monday,7,lunch,jeera aloo,veg curry,1419,973,0,0,0
2026-07-20,monday,7,lunch,dhal fry,dal,1511,1113,0,0,0
2026-07-20,monday,7,lunch,butter milk,beverage,1155,631,0,0,0
2026-07-20,monday,7,lunch,mix salad,salad,859,350,0,0,0
2026-07-20,monday,7,lunch,plain rice,roti/rice,1647,1122,0,0,0
2026-07-20,monday,7,lunch,more kuzhambu,south indian,484,80,0,0,0
2026-07-20,monday,7,lunch,raw banana portyal,south indian,484,70,0,0,0
2026-07-20,monday,7,lunch,pepper rasam,south indian,484,71,0,0,0
2026-07-20,monday,7,lunch,pickle,condiment,609,211,0,0,0
2026-07-20,monday,7,high tea,kachori,snack,550,357,0,0,0
2026-07-20,monday,7,high tea,tamarind chutney,condiment,537,306,0,0,0
2026-07-20,monday,7,high tea,tea,beverage,1050,512,0,0,0
2026-07-20,monday,7,high tea,coffee,beverage,630,191,0,0,0
2026-07-20,monday,7,high tea,milk,beverage,420,88,0,0,0
2026-07-20,monday,7,dinner,kadhai mix veg,veg curry,1291,740,0,0,0
2026-07-20,monday,7,dinner,egg gravy,non-veg,806,313,0,0,0
2026-07-20,monday,7,dinner,butter roti,roti/rice,1585,1269,0,0,0
2026-07-20,monday,7,dinner,multi grain kitchadi,roti/rice,950,451,0,0,0
2026-07-20,monday,7,dinner,veg portyal,south indian,484,80,0,0,0
2026-07-20,monday,7,dinner,plain rice,roti/rice,1575,1187,0,0,0
2026-07-20,monday,7,dinner,tomato rasam,south indian,484,80,0,0,0
2026-07-20,monday,7,dinner,rice kheer,dessert,510,510,0,0,0
2026-07-20,monday,7,dinner,tea,beverage,1050,552,0,0,0
2026-07-20,monday,7,dinner,coffee,beverage,630,175,0,0,0
2026-07-20,monday,7,dinner,milk,beverage,420,84,0,0,0
2026-07-20,monday,7,dinner,pickle,condiment,541,183,0,0,0
2026-07-21,tuesday,7,breakfast,poha,snack,1552,1045,0,0,0
2026-07-21,tuesday,7,breakfast,jalebi,dessert,424,346,0,0,0
2026-07-21,tuesday,7,breakfast,pongal,south indian,484,93,0,0,0
2026-07-21,tuesday,7,breakfast,chutney,condiment,695,96,0,0,0
2026-07-21,tuesday,7,breakfast,jeera aloo,veg curry,1188,654,0,0,0
2026-07-21,tuesday,7,breakfast,mix cutfruit salad,fruit,1009,428,0,0,0
2026-07-21,tuesday,7,breakfast,bread,bread items,560,149,0,0,0
2026-07-21,tuesday,7,breakfast,butter jam,bread items,560,129,0,0,0
